Participant,Code,SA,WC
R_3nAe9KKpRPTwh7T,Experimentation,0,0
R_2BzzIj3d6U0rlXd,Experimentation,0,0
R_3OoZ9bgEzEFIZlA,Experimentation,0,0
R_1dgLfQ1lqYOHuLJ,Experimentation,0,0
R_3GcBiqM2JygR7DL,Experimentation,0,0
R_6sSTnyKYxBYyEql,Experimentation,0,0
R_3p4Edm8tUtqKlcR,Experimentation,0,0
R_1eEQ3PXaYhXFYSk,Experimentation,0,0
R_1O0oF1McGSQ1GI9,Experimentation,0,0
R_1dzcoYSaTzJeHjw,Experimentation,0,0
R_2EfMxa2oqijovk1,Experimentation,0,0
R_3RmxFLKLkSfv5Ql,Experimentation,0,0
R_2dYEFFOpwfEUmiP,Experimentation,0,0
R_2ea3NWN4nQRTUMN,Experimentation,0,0
R_T1OvvjbGcYOAoCZ,Experimentation,0,0
R_2DNDnG3xkN5sL9G,Experimentation,0,0
R_3JFFbniTzAwfovD,Experimentation,0,0
R_12xPJwUbo1oXuuf,Experimentation,0,0
R_2pXkuncJQYULGSV,Experimentation,0,0
R_usMFAWMS1ho5e6J,Experimentation,0,0
R_2SJHQkUwbXJDHqt,Experimentation,0,0
R_1f2xUGvDSCTH7Xl,Experimentation,0,0
R_1dhm6CIp2rlidiB,Experimentation,0,0
R_2EsHZU4GPQl6Eto,Experimentation,0,0
R_2106bPwwFwRqlNI,Experimentation,0,0
R_ZdZuuMf4wDF6fU5,Experimentation,0,0
R_25TOPT401jmAcqT,Experimentation,0,0
R_2ALpAD7fadUcAsJ,Experimentation,0,0
R_1cU01U7HBwkZR34,Experimentation,0,0
R_1q8krIvLEJ3j0pb,Experimentation,0,0
R_3oAQTxmzOMfmpt0,Experimentation,0,0
R_1MLhtqg7DgdY8QS,Experimentation,0,0
R_2VF6yktCYVkE1i7,Experimentation,0,0
R_vIFa5Yebl7dgqMp,Experimentation,0,0
R_2bHt8krvkSnuJnA,Experimentation,0,0
R_1OC77hkgQD1pbau,Experimentation,0,0
R_3EWn1lSeir5GppN,Experimentation,0,0
R_V3FeEzJxhRyhzkR,Experimentation,0,0
R_ag6C3z6imS97ZhD,Experimentation,0,0
R_3qsAfG1caxGz2Q9,Experimentation,0,0
R_agRF4BRBrpWQlVf,Experimentation,0,0
R_UN1wTAy0DUgXZa9,Experimentation,0,0
R_3R2CXDi3bgpjtl9,Experimentation,0,0
R_1hMsa900oQzhal2,Experimentation,0,0
R_cCldl4C774WE1Wx,Experimentation,0,0
R_2qdz9Mz0w1yS6Ni,Experimentation,0,0
R_129klAb70wVE8nV,Experimentation,0,0
R_1FaATZy8M1RAu6h,Experimentation,0,0
R_2wRZfpxNKAfeGE8,Experimentation,0,0
R_3nD7F2dzdD8kpBR,Experimentation,0,0
R_1EWEcHwhp2WHYRk,Experimentation,0,0
R_2c1Qc26OjSeaU5l,Experimentation,0,0
R_6Kz1PQKJxJe38dz,Experimentation,0,0
R_1N8mIOFdBoPfLDl,Experimentation,0,0
R_2qDjNFXJKIXsxov,Experimentation,0,0
R_25FNrPiDpQhM0K0,Experimentation,0,0
R_2dnBuYZjdwmrUj9,Experimentation,0,0
R_2R3VmGs8QRZXtpX,Experimentation,0,0
R_3kKTZSzLqWu8iHk,Experimentation,0,0
R_3fl9nAopgctaa6H,Experimentation,0,0
R_1kTgqnyiWiHvFhh,Experimentation,0,0
R_2SAKTxVZGPIVYYe,Experimentation,0,0
R_25tj2uxQEanxfZc,Experimentation,0,0
R_1Ka6xPzmjZZzV9Y,Experimentation,0,0
R_21ERySWdImjqISp,Experimentation,0,0
R_2DYAGF4C0QSP1nv,Experimentation,0,0
R_wZvBlibeCHVOYWR,Experimentation,0,0
R_u1BcdY5KNOJ38Ln,Experimentation,0,0
R_tY6PkIDjIma8SXf,Experimentation,0,0
R_r9K48FtWeVglg5z,Experimentation,0,0
R_Ast0bnCTEiK7UqZ,Experimentation,0,0
R_2rU55Tvp9j6g2WJ,Experimentation,0,0
R_3WaGZ55uC8exTFL,Experimentation,0,0
R_ykWTWqYwPyxerUR,Experimentation,0,0
R_3J41aNjWqWglA5z,Experimentation,0,0
R_1DUuURSlICWnjZy,Experimentation,0,0
R_2QJWN71gm5B9grG,Experimentation,0,0
R_3PcxtggChxaCAGs,Experimentation,0,0
R_3GADq6sRkCQS6of,Experimentation,0,0
R_2cde7Lw6i0pR9q4,Experimentation,0,0
R_R4RzVd2A0g6g8ud,Experimentation,0,0
R_BJ2b3DmleBe7yrT,Experimentation,1,1
R_25szpAxuCo3KS5X,Experimentation,0,0
R_2tMeAgWM7Hu2YoS,Experimentation,0,0
R_1oaUpBh06TGnL7E,Experimentation,0,0
R_1FqrwL1wBa1NQtz,Experimentation,0,0
R_9Lw7GUmlIKR6usN,Experimentation,0,0
R_1r857dGVHsfrRFg,Experimentation,0,0
R_3e1RAJcNLaYx9iM,Experimentation,0,0
R_3JDFtdIj9el97E8,Experimentation,0,0
R_3FJAtwogktuUsMX,Experimentation,0,0
R_2zjO0jKVcChSNDa,Experimentation,0,0
R_2OYJBXrxzNJylCO,Experimentation,0,0
R_SBmDM4I2jiTZ2Kt,Experimentation,0,0
R_2CPb9bgvAL54qha,Experimentation,0,0
R_1M4hWjMnLZqIaQa,Experimentation,0,0
R_1MKZQU01gtj2Qqi,Experimentation,0,0
R_vAGihKR8zcQ4sLv,Experimentation,0,0
R_2xRdSCQPRCliJZ5,Experimentation,0,0
R_2ZQuiVeqOhaOFi0,Experimentation,1,1
R_2e9EbIte08ICFm1,Experimentation,0,0
R_1dMrLLPnNvzblGn,Experimentation,0,0
R_vUe5vQSGTNYiCc1,Experimentation,0,0
R_3JmBndLd8M7XWqc,Experimentation,0,0
R_3NE7xGV3llYkLrA,Experimentation,0,0
R_6SGiWvfyIUoLPz3,Experimentation,0,0
R_Q4CUPDneXBn3DtT,Experimentation,0,0
R_3ndr3MQIUKjS64A,Experimentation,0,0
R_dhW2ZU18HeVt8eB,Experimentation,0,0
R_2TNw9SWlDB1HkQ7,Experimentation,1,1
R_OMVIy7LkK5u2Xfj,Experimentation,0,0
R_1BWbZbB3SsUVN7t,Experimentation,0,0
R_3M6HgNlFYyiQXV7,Experimentation,0,0
R_1nOb0Rw9YKU2CPS,Experimentation,0,0
R_86Nw6dPuNMe8DjX,Experimentation,0,0
R_3pfDhOUmPTOtmtj,Experimentation,1,1
R_3hgufhiQBPxNDWe,Experimentation,1,1
R_1lhiLCiOLEdCRVj,Experimentation,0,0
R_22PnpnMfN2c1wdL,Experimentation,1,1
R_3Hn3zpmMaZIGmNs,Experimentation,0,0
R_3O85bLtoc1R2UeS,Experimentation,0,0
R_cuaHimCFUL6Xtbb,Experimentation,0,0
R_25WN4bQpKrScEE4,Experimentation,1,1
R_3IbIYD2nZ6LDfDr,Experimentation,0,0
R_XtyrSEaB9cNEJ6p,Experimentation,1,1
R_4GH2ql8dl0px105,Experimentation,0,0
R_tJUXqyElrMDTSPD,Experimentation,0,0
R_3jfHcc05qujH0S2,Experimentation,0,0
R_sTdUZFHrODy5akV,Experimentation,1,1
R_2A0xnBWNS3rpiPK,Experimentation,1,0
R_1ojMulVcE2V0jpx,Experimentation,1,1
R_3JecMnKUMxjhlwm,Experimentation,1,1
R_1JDZZvDlx0hOAZ4,Experimentation,1,1
R_3I5AksSqPpGfiyk,Experimentation,0,0
R_tXqsTeDVYJLHeHT,Experimentation,1,1
R_3kADihO5lI8rkBG,Experimentation,0,0
R_1kM6tAHf6ep75yt,Experimentation,0,0
R_1dicrjkHxMWPnTb,Experimentation,1,1
R_3gT1cFiBn8nclJw,Experimentation,0,0
R_3KVkJxA5zW1CBqZ,Experimentation,1,1
R_0TcB3nobonPXokx,Experimentation,1,1
R_272uWwNmxkemh9n,Experimentation,1,1
R_3eqPJms6PHBGLQn,Experimentation,1,0
R_3oznl1J7wTPY1S5,Experimentation,1,1
R_1CrnFfzOuXEElEJ,Experimentation,0,0
R_3pl6GB95FZby2vC,Experimentation,0,0
R_3qDahVfKkOh8i97,Experimentation,0,0
R_31gvjSMJSdGKWun,Experimentation,0,0
R_3foUUDV5ctS3FFh,Experimentation,0,0
R_5hE3kYvSsOG0y5P,Experimentation,0,0
R_2WGtlzWVpsuIJMX,Experimentation,0,0
R_1GBr7QJbvbZwCnH,Experimentation,0,0
R_264q6nCIyIIlXug,Experimentation,0,0
R_2qjY0gVAs7iv8ED,Experimentation,0,0
R_1QfQN8DcCUnbo1p,Experimentation,0,0
R_2teVh0IpoqXMRJc,Experimentation,0,0
R_2RUGCR2dF17v5VI,Experimentation,0,0
R_5sQ7l2vZVVgmdpv,Experimentation,0,0
R_214Xxc4SAF6YE8t,Experimentation,0,0
R_3KVh3McaNQqRv9U,Experimentation,0,0
R_3HLbsdaGvKWne4D,Experimentation,0,0
R_1CDtbtNop8n6Kiu,Experimentation,0,0
R_27IKgCzf6wr772m,Experimentation,0,0
R_1IF4sphws9RO2ZY,Experimentation,0,0
R_RLy5g4lYI1dzV3r,Experimentation,0,0
R_3ErQltse8xwCHn6,Experimentation,0,0
R_3iFsW7b9TImcHU9,Experimentation,0,0
R_qydO3kusGDRwTmN,Experimentation,0,0
R_OfMAzQw9TZEyMTL,Experimentation,0,0
R_1OizrMoqVIvw8qq,Experimentation,0,0
R_qEDW3BzfmaectUd,Experimentation,0,0
R_usq6uxQiHO8VIe5,Experimentation,0,0
R_3kczEpzkO4wfoKq,Experimentation,0,0
R_21jqJ0luUff4JeC,Experimentation,0,0
R_d12BODpwWy2G9Wh,Experimentation,0,0
R_22MsOIRSprvgtuu,Experimentation,0,0
R_3261G3Z3W029nDB,Experimentation,0,0
R_eKzkE6b2p1jWf2p,Experimentation,0,0
R_3HU2KNu73qWg8w5,Experimentation,0,0
R_2tqTQsshMo0HJQK,Experimentation,0,0
R_2ceI8i9HEGwGd0a,Experimentation,0,0
R_32QkISNOjONpJ0u,Experimentation,0,0
R_eLPdL8enzOpp4XL,Experimentation,0,0
R_pgzBfVg6rpQdeQ9,Experimentation,0,0
R_3mgjZ3xDD6RyiYX,Experimentation,0,0
R_RWcd9Oc4DyxTkpr,Experimentation,0,0
R_3M0Fjaltge7ChQg,Experimentation,0,0
R_2ZTXv7vOVPrFwpT,Experimentation,0,0
R_3snVaCvXXFkf4hN,Experimentation,0,0
R_DHUYW2gjuOTsLKx,Experimentation,0,0
R_2S8DNUn45kiDzRI,Experimentation,0,0
R_1mmVMwlsmaY0qGD,Experimentation,0,0
R_xAaLQwhdrbWj25H,Experimentation,0,0
R_2xWXzbXwfflkcvT,Experimentation,0,0
R_a3ElHmqZOER1pYt,Experimentation,0,0
R_2QDsAc945USmGDA,Experimentation,0,0
R_1mge4k9bSvOSh6w,Experimentation,0,0
R_RXiP7ZXpR7aFHXz,Experimentation,0,0
R_siYXrxLpjh1yW1b,Experimentation,0,0
R_uslB97A3Wor4KJz,Experimentation,0,0
R_1Qnp5QG5cFXcbZx,Experimentation,0,0
R_1Nw7ZHMSg0ZUbsy,Experimentation,0,0
R_2XhZzruY1R0Vpgz,Experimentation,0,0
R_1gNEIREULKHhs2X,Experimentation,0,0
R_4ZyLdWpR9wqSaad,Experimentation,0,0
R_25MhZn4kjwS5Zxa,Experimentation,0,0
R_22J1t8YOaKE5spB,Experimentation,0,0
R_Zh3BRdT2nhF3yUx,Experimentation,0,0
R_1rwi3yPqfNOFWtH,Experimentation,0,0
R_Diuu1r5Xki6vGNz,Experimentation,0,0
R_6u5hQNuVgAlJxER,Experimentation,0,0
R_2VJg9s9zHPKmXJz,Experimentation,0,0
R_33pNTVuV1MZnH3y,Experimentation,0,0
R_1CejIxCLBlLmG9G,Experimentation,0,0
R_1ODLoqHBBjhtsek,Experimentation,0,0
R_1gLyfgLpKZ2ztcw,Experimentation,0,0
R_1dFwHdDqCex0xNl,Experimentation,0,0
R_1jkArZk4vwhe7Zd,Experimentation,0,0
R_2zGTOtbxU2bDBQN,Experimentation,0,0
R_77cPHbrp05u3c1X,Experimentation,0,0
R_3JrXUJViv9EsE0k,Experimentation,0,0
R_11cEOd3qglf0HIL,Experimentation,0,0
R_2ZZTpqiNpolwPbA,Experimentation,0,0
R_3CDcpeZYIL5ypX7,Experimentation,0,0
R_2fkfkGMdqcun7w5,Experimentation,0,0
R_3qEjw7TFt4NSFYo,Experimentation,0,0
R_80TSwDtlNlzdUeB,Experimentation,0,0
R_3JluMQUf5N9lNKp,Experimentation,0,0
R_4SkB2vU2HhIZJWp,Experimentation,0,0
R_enXuoOZZjmBp5Kh,Experimentation,0,0
R_3KZ40gY96UllNRK,Experimentation,0,0
R_1Fb5X5YjStVHnYK,Experimentation,0,0
R_1Ig8H5PwvsByBHQ,Experimentation,0,0
R_ZjXWCtLNZvm5Pmp,Experimentation,0,0
R_31mI8tYL6Ye13uY,Experimentation,0,0
R_33ycjYBNzVKSt2E,Experimentation,0,0
R_28AQMTgGe59tJR3,Experimentation,0,0
R_2ruucMTyLuAICT9,Experimentation,0,0
R_3qPPEEGbK7RgX28,Experimentation,0,0
R_27vgqdzn0SfOwbL,Experimentation,0,0
R_2YIZzaDNnJoN78v,Experimentation,0,0
R_397XGXw1Kab8lwd,Experimentation,0,0
R_31LuX5JuurbvMoO,Experimentation,0,0
R_2ATOB2CnIHip8If,Inequality,0,0
R_3HGpZsBSePzb2no,Inequality,0,0
R_1i9HMF0EACDrVg6,Inequality,0,0
R_10UBkI02V0kSmul,Inequality,0,0
R_2zSft8YvYZiOn5s,Inequality,0,0
R_1f0FG9XqTWKtdtW,Inequality,0,1
R_3qfbd92RiF3hK7I,Inequality,0,0
R_NXUtjyTjocKutVv,Inequality,0,0
R_3CVFA7kQjfeEz55,Inequality,0,0
R_umpgJikoAZZK0U1,Inequality,0,0
R_110DRBsEpXBcYcH,Inequality,0,0
R_Di9SlzIjhCGvYfn,Inequality,0,0
R_2YL2XYIJ30dyNtG,Inequality,0,0
R_2R3AxUbJArrL8sM,Inequality,0,0
R_OCJnGfSaCQulCXT,Inequality,0,0
R_RPJghXjMvNXdbC9,Inequality,0,0
R_12cmQA4wK3cE7vq,Inequality,0,0
R_Df9SkwrplP5adQB,Inequality,0,0
R_0vS3YEXvEKwKSFX,Inequality,0,0
R_2xAbsDjunmDUbCL,Inequality,0,0
R_2zFR12iP6WQ2dMf,Inequality,0,0
R_1fkOvG2gpYagrzK,Inequality,0,0
R_3JasF46tuYiRz6d,Inequality,0,0
R_3r1c5n05C0Dm4Mh,Inequality,0,0
R_sRppTe4QvJg9n8J,Inequality,0,0
R_UxpqlJBXnFaD4A1,Inequality,0,0
R_r8QDzjWRbVAnm5r,Inequality,0,0
R_3MG1lxPqxrQKXDg,Inequality,0,0
R_1FwuCsQ2XeYn38O,Inequality,0,0
R_tSdnNdMDEBbry0h,Inequality,0,0
R_12lhUnHRfqw28HM,Inequality,0,0
R_3KISHcOdZZoLC4A,Inequality,0,0
R_1OjjZpXk8iCHpZz,Inequality,0,0
R_2ZOoA6dySyG4Uci,Inequality,0,0
R_BG6ShNi5X3HRl0l,Inequality,0,0
R_2xY2YneAQFcZG4x,Inequality,0,0
R_4IV1cjWrJMY1pTz,Inequality,0,0
R_1nYBtb0aVBDW9Sh,Inequality,0,0
R_BE8mzF9E8GLxaz7,Inequality,0,0
R_30wUJoQMF0qJhf2,Inequality,0,0
R_2Vjsk3dUWW5cu7T,Inequality,0,0
R_yOdBffH23fjzv7H,Inequality,0,0
R_eDmPnnPtKg8Oywp,Inequality,0,0
R_3Mii2QuCcETbqRH,Inequality,0,0
R_1js40LKncy4AShi,Inequality,0,0
R_87dY0FqKaGZdyxz,Inequality,0,0
R_PMqzIXTqKlpt6Qp,Inequality,0,0
R_1o5B9GuTVrGn8X0,Inequality,0,0
R_12yk1lYPYKfsywD,Inequality,0,0
R_2pJk3td4kLYMPWU,Inequality,0,0
R_3oR5WXhOVFGambM,Inequality,0,0
R_33rwyRLGKQ7flOx,Inequality,0,0
R_vqLKv9rUfyDpkVb,Inequality,0,0
R_1GBoQ8taai5gwcy,Inequality,0,0
R_1jv3NZEEtp7A5yA,Inequality,0,0
R_22rhKJycRuuhvB5,Inequality,0,0
R_3nAe9KKpRPTwh7T,Inequality,0,0
R_2BzzIj3d6U0rlXd,Inequality,0,0
R_3OoZ9bgEzEFIZlA,Inequality,0,0
R_1dgLfQ1lqYOHuLJ,Inequality,0,0
R_3GcBiqM2JygR7DL,Inequality,0,0
R_6sSTnyKYxBYyEql,Inequality,0,0
R_3p4Edm8tUtqKlcR,Inequality,0,0
R_1eEQ3PXaYhXFYSk,Inequality,0,0
R_1O0oF1McGSQ1GI9,Inequality,0,0
R_1dzcoYSaTzJeHjw,Inequality,0,0
R_2EfMxa2oqijovk1,Inequality,0,0
R_3RmxFLKLkSfv5Ql,Inequality,0,0
R_2dYEFFOpwfEUmiP,Inequality,0,0
R_2ea3NWN4nQRTUMN,Inequality,0,0
R_T1OvvjbGcYOAoCZ,Inequality,0,0
R_2DNDnG3xkN5sL9G,Inequality,0,0
R_3JFFbniTzAwfovD,Inequality,0,0
R_12xPJwUbo1oXuuf,Inequality,0,0
R_2pXkuncJQYULGSV,Inequality,0,0
R_usMFAWMS1ho5e6J,Inequality,0,0
R_2SJHQkUwbXJDHqt,Inequality,0,0
R_1f2xUGvDSCTH7Xl,Inequality,0,0
R_1dhm6CIp2rlidiB,Inequality,0,0
R_2EsHZU4GPQl6Eto,Inequality,0,0
R_2106bPwwFwRqlNI,Inequality,0,0
R_ZdZuuMf4wDF6fU5,Inequality,0,0
R_25TOPT401jmAcqT,Inequality,0,0
R_2ALpAD7fadUcAsJ,Inequality,0,0
R_1cU01U7HBwkZR34,Inequality,0,0
R_1q8krIvLEJ3j0pb,Inequality,0,0
R_3oAQTxmzOMfmpt0,Inequality,0,0
R_1MLhtqg7DgdY8QS,Inequality,0,0
R_2VF6yktCYVkE1i7,Inequality,0,0
R_vIFa5Yebl7dgqMp,Inequality,0,0
R_2bHt8krvkSnuJnA,Inequality,0,0
R_1OC77hkgQD1pbau,Inequality,0,0
R_3EWn1lSeir5GppN,Inequality,0,0
R_V3FeEzJxhRyhzkR,Inequality,0,0
R_ag6C3z6imS97ZhD,Inequality,0,0
R_3qsAfG1caxGz2Q9,Inequality,0,0
R_agRF4BRBrpWQlVf,Inequality,0,0
R_UN1wTAy0DUgXZa9,Inequality,0,0
R_3R2CXDi3bgpjtl9,Inequality,0,0
R_1hMsa900oQzhal2,Inequality,0,0
R_cCldl4C774WE1Wx,Inequality,0,0
R_2qdz9Mz0w1yS6Ni,Inequality,0,0
R_129klAb70wVE8nV,Inequality,1,1
R_1FaATZy8M1RAu6h,Inequality,0,0
R_2wRZfpxNKAfeGE8,Inequality,0,0
R_3nD7F2dzdD8kpBR,Inequality,0,0
R_1EWEcHwhp2WHYRk,Inequality,0,0
R_2c1Qc26OjSeaU5l,Inequality,0,0
R_6Kz1PQKJxJe38dz,Inequality,0,0
R_1N8mIOFdBoPfLDl,Inequality,0,0
R_2qDjNFXJKIXsxov,Inequality,0,0
R_25FNrPiDpQhM0K0,Inequality,0,0
R_2dnBuYZjdwmrUj9,Inequality,0,0
R_2R3VmGs8QRZXtpX,Inequality,0,0
R_3kKTZSzLqWu8iHk,Inequality,0,0
R_3fl9nAopgctaa6H,Inequality,0,0
R_1kTgqnyiWiHvFhh,Inequality,0,0
R_2SAKTxVZGPIVYYe,Inequality,0,0
R_25tj2uxQEanxfZc,Inequality,0,0
R_1Ka6xPzmjZZzV9Y,Inequality,0,0
R_21ERySWdImjqISp,Inequality,0,0
R_2DYAGF4C0QSP1nv,Inequality,0,0
R_wZvBlibeCHVOYWR,Inequality,0,0
R_u1BcdY5KNOJ38Ln,Inequality,0,0
R_tY6PkIDjIma8SXf,Inequality,0,0
R_r9K48FtWeVglg5z,Inequality,0,0
R_Ast0bnCTEiK7UqZ,Inequality,0,0
R_2rU55Tvp9j6g2WJ,Inequality,0,0
R_3WaGZ55uC8exTFL,Inequality,0,0
R_ykWTWqYwPyxerUR,Inequality,0,0
R_3J41aNjWqWglA5z,Inequality,0,0
R_1DUuURSlICWnjZy,Inequality,0,0
R_2QJWN71gm5B9grG,Inequality,0,0
R_3PcxtggChxaCAGs,Inequality,0,0
R_3GADq6sRkCQS6of,Inequality,0,0
R_2cde7Lw6i0pR9q4,Inequality,0,0
R_R4RzVd2A0g6g8ud,Inequality,0,0
R_BJ2b3DmleBe7yrT,Inequality,0,0
R_25szpAxuCo3KS5X,Inequality,0,0
R_2tMeAgWM7Hu2YoS,Inequality,0,0
R_1oaUpBh06TGnL7E,Inequality,0,0
R_1FqrwL1wBa1NQtz,Inequality,0,0
R_9Lw7GUmlIKR6usN,Inequality,0,0
R_1r857dGVHsfrRFg,Inequality,0,0
R_3e1RAJcNLaYx9iM,Inequality,0,0
R_3JDFtdIj9el97E8,Inequality,0,0
R_3FJAtwogktuUsMX,Inequality,0,0
R_2zjO0jKVcChSNDa,Inequality,0,0
R_2OYJBXrxzNJylCO,Inequality,0,0
R_SBmDM4I2jiTZ2Kt,Inequality,0,0
R_2CPb9bgvAL54qha,Inequality,0,0
R_1M4hWjMnLZqIaQa,Inequality,0,0
R_1MKZQU01gtj2Qqi,Inequality,0,0
R_vAGihKR8zcQ4sLv,Inequality,0,0
R_2xRdSCQPRCliJZ5,Inequality,0,0
R_2ZQuiVeqOhaOFi0,Inequality,0,0
R_2e9EbIte08ICFm1,Inequality,0,0
R_1dMrLLPnNvzblGn,Inequality,0,0
R_vUe5vQSGTNYiCc1,Inequality,0,0
R_3JmBndLd8M7XWqc,Inequality,0,0
R_3NE7xGV3llYkLrA,Inequality,0,0
R_6SGiWvfyIUoLPz3,Inequality,0,0
R_Q4CUPDneXBn3DtT,Inequality,0,0
R_3ndr3MQIUKjS64A,Inequality,0,0
R_dhW2ZU18HeVt8eB,Inequality,0,0
R_2TNw9SWlDB1HkQ7,Inequality,0,0
R_OMVIy7LkK5u2Xfj,Inequality,0,0
R_1BWbZbB3SsUVN7t,Inequality,0,0
R_3M6HgNlFYyiQXV7,Inequality,0,0
R_1nOb0Rw9YKU2CPS,Inequality,0,0
R_86Nw6dPuNMe8DjX,Inequality,0,0
R_3pfDhOUmPTOtmtj,Inequality,0,0
R_3hgufhiQBPxNDWe,Inequality,0,0
R_1lhiLCiOLEdCRVj,Inequality,0,0
R_22PnpnMfN2c1wdL,Inequality,1,1
R_3Hn3zpmMaZIGmNs,Inequality,0,0
R_3O85bLtoc1R2UeS,Inequality,0,0
R_cuaHimCFUL6Xtbb,Inequality,0,0
R_25WN4bQpKrScEE4,Inequality,0,0
R_3IbIYD2nZ6LDfDr,Inequality,0,0
R_XtyrSEaB9cNEJ6p,Inequality,0,0
R_4GH2ql8dl0px105,Inequality,0,0
R_tJUXqyElrMDTSPD,Inequality,0,0
R_3jfHcc05qujH0S2,Inequality,0,0
R_sTdUZFHrODy5akV,Inequality,0,0
R_2A0xnBWNS3rpiPK,Inequality,0,0
R_1ojMulVcE2V0jpx,Inequality,0,0
R_3JecMnKUMxjhlwm,Inequality,0,0
R_1JDZZvDlx0hOAZ4,Inequality,0,0
R_3I5AksSqPpGfiyk,Inequality,0,0
R_tXqsTeDVYJLHeHT,Inequality,0,0
R_3kADihO5lI8rkBG,Inequality,1,0
R_1kM6tAHf6ep75yt,Inequality,0,0
R_1dicrjkHxMWPnTb,Inequality,0,0
R_3gT1cFiBn8nclJw,Inequality,0,0
R_3KVkJxA5zW1CBqZ,Inequality,0,0
R_0TcB3nobonPXokx,Inequality,0,0
R_272uWwNmxkemh9n,Inequality,0,0
R_3eqPJms6PHBGLQn,Inequality,0,0
R_3oznl1J7wTPY1S5,Inequality,1,1
R_1CrnFfzOuXEElEJ,Inequality,0,0
R_3pl6GB95FZby2vC,Inequality,0,0
R_3qDahVfKkOh8i97,Inequality,0,0
R_31gvjSMJSdGKWun,Inequality,0,0
R_3foUUDV5ctS3FFh,Inequality,0,0
R_5hE3kYvSsOG0y5P,Inequality,0,0
R_2WGtlzWVpsuIJMX,Inequality,0,0
R_1GBr7QJbvbZwCnH,Inequality,0,0
R_264q6nCIyIIlXug,Inequality,0,0
R_2qjY0gVAs7iv8ED,Inequality,0,0
R_1QfQN8DcCUnbo1p,Inequality,0,0
R_2teVh0IpoqXMRJc,Inequality,0,0
R_2RUGCR2dF17v5VI,Inequality,0,0
R_5sQ7l2vZVVgmdpv,Inequality,0,0
R_214Xxc4SAF6YE8t,Inequality,0,0
R_3KVh3McaNQqRv9U,Inequality,0,0
R_3HLbsdaGvKWne4D,Inequality,0,0
R_1CDtbtNop8n6Kiu,Inequality,0,0
R_27IKgCzf6wr772m,Inequality,0,0
R_1IF4sphws9RO2ZY,Inequality,0,0
R_RLy5g4lYI1dzV3r,Inequality,0,0
R_3ErQltse8xwCHn6,Inequality,0,0
R_3iFsW7b9TImcHU9,Inequality,0,0
R_qydO3kusGDRwTmN,Inequality,0,0
R_OfMAzQw9TZEyMTL,Inequality,0,0
R_1OizrMoqVIvw8qq,Inequality,0,0
R_qEDW3BzfmaectUd,Inequality,0,0
R_usq6uxQiHO8VIe5,Inequality,0,0
R_3kczEpzkO4wfoKq,Inequality,0,0
R_21jqJ0luUff4JeC,Inequality,0,0
R_d12BODpwWy2G9Wh,Inequality,0,0
R_22MsOIRSprvgtuu,Inequality,0,0
R_3261G3Z3W029nDB,Inequality,0,0
R_eKzkE6b2p1jWf2p,Inequality,0,0
R_3HU2KNu73qWg8w5,Inequality,0,0
R_2tqTQsshMo0HJQK,Inequality,0,0
R_2ceI8i9HEGwGd0a,Inequality,0,0
R_32QkISNOjONpJ0u,Inequality,0,0
R_eLPdL8enzOpp4XL,Inequality,0,0
R_pgzBfVg6rpQdeQ9,Inequality,0,0
R_3mgjZ3xDD6RyiYX,Inequality,0,0
R_RWcd9Oc4DyxTkpr,Inequality,0,0
R_3M0Fjaltge7ChQg,Inequality,0,0
R_2ZTXv7vOVPrFwpT,Inequality,0,0
R_3snVaCvXXFkf4hN,Inequality,0,0
R_DHUYW2gjuOTsLKx,Inequality,0,0
R_2S8DNUn45kiDzRI,Inequality,0,0
R_1mmVMwlsmaY0qGD,Inequality,0,0
R_xAaLQwhdrbWj25H,Inequality,0,0
R_2xWXzbXwfflkcvT,Inequality,0,0
R_a3ElHmqZOER1pYt,Inequality,0,0
R_2QDsAc945USmGDA,Inequality,0,0
R_1mge4k9bSvOSh6w,Inequality,0,0
R_RXiP7ZXpR7aFHXz,Inequality,0,0
R_siYXrxLpjh1yW1b,Inequality,0,0
R_uslB97A3Wor4KJz,Inequality,0,0
R_1Qnp5QG5cFXcbZx,Inequality,0,0
R_1Nw7ZHMSg0ZUbsy,Inequality,0,0
R_2XhZzruY1R0Vpgz,Inequality,0,0
R_1gNEIREULKHhs2X,Inequality,0,0
R_4ZyLdWpR9wqSaad,Inequality,0,0
R_25MhZn4kjwS5Zxa,Inequality,0,0
R_22J1t8YOaKE5spB,Inequality,0,0
R_Zh3BRdT2nhF3yUx,Inequality,0,0
R_1rwi3yPqfNOFWtH,Inequality,0,0
R_Diuu1r5Xki6vGNz,Inequality,0,0
R_6u5hQNuVgAlJxER,Inequality,0,0
R_2VJg9s9zHPKmXJz,Inequality,0,0
R_33pNTVuV1MZnH3y,Inequality,0,0
R_1CejIxCLBlLmG9G,Inequality,0,0
R_1ODLoqHBBjhtsek,Inequality,0,0
R_1gLyfgLpKZ2ztcw,Inequality,0,0
R_1dFwHdDqCex0xNl,Inequality,0,0
R_1jkArZk4vwhe7Zd,Inequality,0,0
R_2zGTOtbxU2bDBQN,Inequality,0,0
R_77cPHbrp05u3c1X,Inequality,0,0
R_3JrXUJViv9EsE0k,Inequality,0,0
R_11cEOd3qglf0HIL,Inequality,0,0
