Respondent ID,Code ,SA,MM
6297156874,Pick a Policy,0,0
6297161815,Pick a Policy,1,1
6297162736,Pick a Policy,0,0
6297163812,Pick a Policy,0,0
6297166684,Pick a Policy,0,0
6297172639,Pick a Policy,0,0
6297183415,Pick a Policy,0,0
6297187097,Pick a Policy,0,0
6297191259,Pick a Policy,0,0
6297192905,Pick a Policy,0,0
6297195431,Pick a Policy,0,0
6297199984,Pick a Policy,0,0
6297200751,Pick a Policy,0,0
6297202360,Pick a Policy,0,0
6297203289,Pick a Policy,0,0
6297220574,Pick a Policy,0,0
6297223279,Pick a Policy,0,0
6297235496,Pick a Policy,0,0
6297240392,Pick a Policy,0,0
6297252813,Pick a Policy,0,0
6297265963,Pick a Policy,0,0
6297286920,Pick a Policy,0,0
6297321790,Pick a Policy,0,0
6297325727,Pick a Policy,0,0
6297339557,Pick a Policy,0,0
6297359889,Pick a Policy,0,0
6297362319,Pick a Policy,0,0
6297402285,Pick a Policy,0,0
6297421188,Pick a Policy,0,0
6297425142,Pick a Policy,0,0
6297431668,Pick a Policy,0,0
6297453769,Pick a Policy,0,0
6297456913,Pick a Policy,0,0
6297457789,Pick a Policy,0,0
6297483296,Pick a Policy,0,0
6297488926,Pick a Policy,0,0
6297529887,Pick a Policy,0,0
6297550923,Pick a Policy,0,0
6297596917,Pick a Policy,0,0
6297604728,Pick a Policy,0,0
6297617486,Pick a Policy,0,0
6297629947,Pick a Policy,0,0
6297644692,Pick a Policy,0,0
6297649986,Pick a Policy,0,0
6297656168,Pick a Policy,0,0
6297658171,Pick a Policy,0,0
6297669706,Pick a Policy,0,0
6297681000,Pick a Policy,0,0
6297682697,Pick a Policy,0,0
6297085202,Good Intent,0,0
6297086071,Good Intent,0,0
6297086289,Good Intent,0,0
6297089103,Good Intent,0,0
6297089937,Good Intent,0,0
6297090064,Good Intent,0,0
6297090433,Good Intent,0,0
6297092996,Good Intent,0,0
6297094841,Good Intent,0,0
6297097818,Good Intent,0,0
6297098747,Good Intent,0,0
6297099941,Good Intent,0,0
6297101782,Good Intent,0,0
6297103396,Good Intent,0,0
6297104484,Good Intent,0,0
6297104647,Good Intent,0,0
6297111301,Good Intent,0,0
6297118083,Good Intent,0,0
6297118259,Good Intent,0,0
6297118875,Good Intent,0,0
6297121694,Good Intent,0,0
6297122166,Good Intent,0,0
6297122424,Good Intent,0,0
6297122836,Good Intent,0,0
6297123519,Good Intent,0,0
6297124566,Good Intent,0,0
6297125968,Good Intent,0,0
6297127481,Good Intent,0,0
6297128130,Good Intent,0,0
6297129162,Good Intent,0,0
6297130848,Good Intent,0,0
6297132475,Good Intent,0,0
6297132635,Good Intent,0,0
6297133952,Good Intent,0,0
6297145638,Good Intent,0,0
6297148765,Good Intent,0,0
6297148908,Good Intent,0,0
6297150072,Good Intent,0,0
6297150166,Good Intent,0,0
6297154805,Good Intent,0,0
6297159851,Good Intent,0,0
6297163318,Good Intent,0,0
6297176623,Good Intent,0,0
6297200998,Good Intent,0,0
6297203618,Good Intent,0,0
6297223834,Good Intent,0,0
6297278839,Good Intent,0,0
6297296031,Good Intent,0,0
6297334285,Good Intent,0,0
6297339588,Good Intent,0,0
6297357836,Good Intent,0,0
6297372448,Good Intent,0,0
6297372646,Good Intent,0,0
6297399349,Good Intent,0,0
6297420676,Good Intent,0,0
6297421194,Good Intent,0,0
6297484456,Good Intent,0,0
6297485664,Good Intent,0,0
6297514751,Good Intent,0,0
6297584897,Good Intent,0,0
6297619082,Good Intent,0,0
6297683884,Good Intent,0,0
6297685720,Good Intent,0,0
6297084303,Good Intent,0,0
6297086594,Good Intent,0,0
6297086682,Good Intent,0,0
6297086706,Good Intent,0,1
6297087455,Good Intent,0,0
6297088074,Good Intent,0,0
6297088597,Good Intent,0,0
6297088777,Good Intent,0,0
6297089279,Good Intent,0,0
6297089454,Good Intent,0,0
6297092291,Good Intent,0,0
6297093305,Good Intent,0,0
6297096338,Good Intent,0,0
6297096511,Good Intent,0,0
6297097289,Good Intent,0,0
6297097390,Good Intent,0,0
6297097749,Good Intent,0,0
6297097925,Good Intent,0,0
6297098201,Good Intent,0,0
6297100231,Good Intent,0,0
6297100338,Good Intent,0,0
6297101036,Good Intent,0,0
6297101413,Good Intent,0,0
6297101468,Good Intent,0,0
6297103571,Good Intent,0,0
6297103585,Good Intent,0,0
6297104236,Good Intent,0,0
6297104943,Good Intent,0,0
6297105654,Good Intent,0,0
6297105706,Good Intent,0,0
6297105787,Good Intent,0,0
6297106497,Good Intent,0,0
6297109936,Good Intent,0,0
6297113320,Good Intent,0,0
6297114341,Good Intent,0,0
6297115429,Good Intent,0,0
6297118662,Good Intent,0,0
6297122262,Good Intent,0,0
6297125806,Good Intent,0,0
6297126225,Good Intent,0,0
6297127102,Good Intent,0,0
6297128899,Good Intent,1,0
6297133740,Good Intent,0,0
6297149301,Good Intent,0,0
6297168324,Good Intent,0,0
6297168356,Good Intent,0,0
6297172890,Good Intent,0,0
6297178887,Good Intent,0,0
6297191499,Good Intent,0,0
6297193330,Good Intent,0,0
6297200889,Good Intent,0,0
6297202939,Good Intent,0,0
6297203327,Good Intent,0,0
6297206449,Good Intent,1,0
6297208170,Good Intent,0,0
6297223938,Good Intent,0,0
6297226301,Good Intent,0,0
6297264173,Good Intent,0,0
6297280044,Good Intent,0,0
6297282497,Good Intent,0,0
6297288246,Good Intent,0,0
6297291179,Good Intent,0,0
6297309391,Good Intent,0,0
6297366208,Good Intent,1,1
6297373891,Good Intent,0,0
6297378709,Good Intent,0,0
6297402697,Good Intent,0,0
6297426406,Good Intent,0,0
6297475563,Good Intent,1,1
6297479353,Good Intent,0,0
6297510865,Good Intent,1,1
6297520072,Good Intent,1,1
6297529791,Good Intent,0,0
6297531420,Good Intent,0,0
6297538182,Good Intent,0,0
6297588793,Good Intent,0,0
6297624448,Good Intent,0,0
6297648678,Good Intent,0,0
6297689071,Good Intent,1,0
6297084394,Good Intent,0,0
6297084863,Good Intent,0,1
6297085084,Good Intent,0,1
6297085330,Good Intent,0,0
6297087991,Good Intent,0,0
6297090204,Good Intent,0,0
6297090562,Good Intent,0,0
6297092200,Good Intent,0,0
6297092347,Good Intent,0,0
6297092458,Good Intent,0,0
6297093379,Good Intent,0,0
6297093949,Good Intent,0,0
6297094742,Good Intent,0,0
6297095408,Good Intent,0,0
6297095921,Good Intent,0,0
6297096535,Good Intent,0,0
6297102036,Good Intent,0,0
6297102182,Good Intent,0,0
6297104605,Good Intent,0,0
6297106096,Good Intent,0,0
6297106102,Good Intent,0,0
6297106542,Good Intent,0,0
6297114236,Good Intent,0,0
6297115726,Good Intent,0,0
6297118264,Good Intent,0,0
6297119394,Good Intent,0,0
6297119672,Good Intent,0,0
6297123538,Good Intent,0,0
6297125861,Good Intent,0,0
6297127371,Good Intent,0,0
6297128451,Good Intent,0,0
6297130748,Good Intent,0,0
6297131849,Good Intent,0,0
6297134390,Good Intent,0,1
6297135218,Good Intent,0,0
6297136368,Good Intent,0,0
6297137719,Good Intent,0,0
6297143131,Good Intent,0,0
6297143573,Good Intent,0,0
6297144359,Good Intent,0,0
6297147095,Good Intent,0,0
6297147723,Good Intent,0,0
6297153605,Good Intent,0,0
6297162712,Good Intent,0,0
6297164295,Good Intent,0,0
6297164684,Good Intent,0,0
6297173237,Good Intent,0,0
6297182938,Good Intent,0,0
6297183440,Good Intent,0,0
6297183511,Good Intent,0,0
6297186867,Good Intent,0,0
6297188506,Good Intent,0,0
6297192335,Good Intent,0,0
6297194482,Good Intent,1,1
6297199671,Good Intent,0,0
6297199847,Good Intent,0,0
6297200501,Good Intent,0,0
6297200628,Good Intent,0,0
6297200635,Good Intent,0,0
6297202377,Good Intent,0,0
6297202950,Good Intent,0,0
6297204378,Good Intent,0,0
6297214605,Good Intent,0,0
6297218301,Good Intent,0,0
6297250553,Good Intent,0,0
6297268319,Good Intent,0,0
6297273339,Good Intent,0,0
6297276868,Good Intent,0,0
6297286332,Good Intent,0,0
6297305259,Good Intent,0,0
6297348086,Good Intent,0,0
6297353021,Good Intent,0,0
6297357432,Good Intent,0,0
6297358181,Good Intent,0,0
6297358630,Good Intent,0,0
6297384573,Good Intent,0,0
6297388125,Good Intent,0,0
6297399576,Good Intent,0,0
6297402305,Good Intent,0,0
6297446232,Good Intent,0,0
6297459273,Good Intent,0,0
6297480451,Good Intent,0,0
6297481285,Good Intent,0,0
6297503428,Good Intent,0,0
6297538474,Good Intent,0,0
6297540267,Good Intent,0,0
6297568973,Good Intent,0,0
6297634747,Good Intent,1,1
6297657007,Good Intent,0,0
6297679841,Good Intent,0,0
6297085434,Good Intent,0,0
6297085888,Good Intent,0,0
6297087370,Good Intent,0,0
6297087586,Good Intent,0,0
6297087596,Good Intent,0,0
6297088535,Good Intent,0,0
6297089491,Good Intent,0,0
6297090036,Good Intent,0,0
6297092146,Good Intent,0,0
6297093732,Good Intent,0,0
6297094527,Good Intent,0,0
6297095030,Good Intent,0,0
6297095488,Good Intent,0,0
6297095762,Good Intent,0,0
6297097737,Good Intent,0,0
6297097891,Good Intent,0,0
6297098147,Good Intent,0,0
6297098542,Good Intent,0,0
6297099345,Good Intent,0,0
6297103562,Good Intent,0,0
6297104180,Good Intent,0,0
6297107145,Good Intent,0,0
6297107244,Good Intent,0,0
6297107994,Good Intent,0,0
6297108103,Good Intent,0,0
6297109495,Good Intent,0,0
6297111367,Good Intent,0,0
6297112355,Good Intent,0,0
6297113413,Good Intent,0,0
6297113691,Good Intent,0,0
6297113899,Good Intent,0,0
6297115532,Good Intent,0,0
6297116194,Good Intent,0,0
6297117730,Good Intent,0,0
6297117940,Good Intent,0,0
6297117960,Good Intent,0,0
6297119550,Good Intent,0,0
6297122963,Good Intent,0,0
6297123125,Good Intent,0,0
6297123583,Good Intent,1,1
6297128816,Good Intent,0,0
6297132428,Good Intent,0,0
6297134747,Good Intent,0,0
6297135288,Good Intent,0,0
6297137613,Good Intent,0,0
6297142129,Good Intent,1,0
6297145065,Good Intent,0,0
6297147521,Good Intent,0,0
6297153365,Good Intent,0,0
6297155132,Good Intent,0,0
6297155426,Good Intent,0,0
6297156874,Good Intent,0,0
6297161815,Good Intent,1,1
6297162736,Good Intent,0,0
6297163812,Good Intent,0,0
6297166684,Good Intent,0,0
6297172639,Good Intent,0,0
6297183415,Good Intent,0,0
6297187097,Good Intent,0,0
6297191259,Good Intent,0,0
6297192905,Good Intent,0,0
6297195431,Good Intent,0,0
6297199984,Good Intent,0,0
6297200751,Good Intent,0,0
6297202360,Good Intent,0,0
6297203289,Good Intent,0,0
6297220574,Good Intent,0,0
6297223279,Good Intent,0,0
6297235496,Good Intent,0,0
6297240392,Good Intent,0,0
6297252813,Good Intent,0,0
6297265963,Good Intent,0,0
6297286920,Good Intent,0,0
6297321790,Good Intent,0,0
6297325727,Good Intent,0,0
6297339557,Good Intent,0,0
6297359889,Good Intent,0,0
6297362319,Good Intent,0,0
6297402285,Good Intent,0,0
6297421188,Good Intent,0,0
6297425142,Good Intent,0,0
6297431668,Good Intent,0,0
6297453769,Good Intent,0,0
6297456913,Good Intent,0,0
6297457789,Good Intent,0,0
6297483296,Good Intent,0,0
6297488926,Good Intent,0,0
6297529887,Good Intent,0,0
6297550923,Good Intent,1,1
6297596917,Good Intent,0,0
6297604728,Good Intent,0,0
6297617486,Good Intent,0,0
6297629947,Good Intent,0,0
6297644692,Good Intent,0,0
6297649986,Good Intent,0,0
6297656168,Good Intent,0,0
6297658171,Good Intent,0,0
6297669706,Good Intent,0,0
6297681000,Good Intent,0,0
6297682697,Good Intent,0,0
6297085202,Bad Intent,0,0
6297086071,Bad Intent,0,0
6297086289,Bad Intent,0,0
6297089103,Bad Intent,0,0
6297089937,Bad Intent,0,0
6297090064,Bad Intent,0,0
6297090433,Bad Intent,0,0
6297092996,Bad Intent,0,0
6297094841,Bad Intent,0,0
6297097818,Bad Intent,0,0
6297098747,Bad Intent,0,0
6297099941,Bad Intent,0,0
6297101782,Bad Intent,0,0
6297103396,Bad Intent,0,0
6297104484,Bad Intent,0,0
6297104647,Bad Intent,0,0
6297111301,Bad Intent,0,0
6297118083,Bad Intent,0,0
6297118259,Bad Intent,0,0
6297118875,Bad Intent,0,0
6297121694,Bad Intent,0,0
6297122166,Bad Intent,0,0
6297122424,Bad Intent,0,0
6297122836,Bad Intent,0,0
6297123519,Bad Intent,0,0
6297124566,Bad Intent,0,0
6297125968,Bad Intent,0,0
6297127481,Bad Intent,0,0
6297128130,Bad Intent,0,0
6297129162,Bad Intent,0,0
6297130848,Bad Intent,0,0
6297132475,Bad Intent,0,0
6297132635,Bad Intent,0,0
6297133952,Bad Intent,0,0
6297145638,Bad Intent,0,0
6297148765,Bad Intent,0,0
6297148908,Bad Intent,0,0
6297150072,Bad Intent,0,0
6297150166,Bad Intent,0,0
6297154805,Bad Intent,0,0
6297159851,Bad Intent,0,0
6297163318,Bad Intent,0,0
6297176623,Bad Intent,0,0
6297200998,Bad Intent,0,0
6297203618,Bad Intent,0,0
6297223834,Bad Intent,0,0
6297278839,Bad Intent,0,0
6297296031,Bad Intent,0,0
6297334285,Bad Intent,0,0
6297339588,Bad Intent,0,0
6297357836,Bad Intent,0,0
6297372448,Bad Intent,0,0
6297372646,Bad Intent,0,0
6297399349,Bad Intent,0,0
6297420676,Bad Intent,0,0
6297421194,Bad Intent,0,0
6297484456,Bad Intent,0,0
6297485664,Bad Intent,0,0
6297514751,Bad Intent,0,0
6297584897,Bad Intent,0,0
6297619082,Bad Intent,0,0
6297683884,Bad Intent,0,0
6297685720,Bad Intent,0,0
6297084303,Bad Intent,0,0
6297086594,Bad Intent,0,0
6297086682,Bad Intent,0,0
6297086706,Bad Intent,0,0
6297087455,Bad Intent,0,0
6297088074,Bad Intent,0,0
6297088597,Bad Intent,0,0
6297088777,Bad Intent,0,0
6297089279,Bad Intent,0,0
6297089454,Bad Intent,0,0
6297092291,Bad Intent,0,0
6297093305,Bad Intent,0,0
6297096338,Bad Intent,0,0
6297096511,Bad Intent,0,0
6297097289,Bad Intent,0,0
6297097390,Bad Intent,0,0
6297097749,Bad Intent,0,0
6297097925,Bad Intent,0,0
6297098201,Bad Intent,0,0
6297100231,Bad Intent,0,0
6297100338,Bad Intent,0,0
6297101036,Bad Intent,0,0
6297101413,Bad Intent,0,0
6297101468,Bad Intent,0,0
6297103571,Bad Intent,0,0
6297103585,Bad Intent,0,0
6297104236,Bad Intent,0,0
6297104943,Bad Intent,0,0
6297105654,Bad Intent,0,0
6297105706,Bad Intent,0,0
6297105787,Bad Intent,0,0
6297106497,Bad Intent,0,0
6297109936,Bad Intent,0,0
6297113320,Bad Intent,0,0
6297114341,Bad Intent,0,0
6297115429,Bad Intent,0,0
6297118662,Bad Intent,0,0
6297122262,Bad Intent,0,0
6297125806,Bad Intent,0,0
6297126225,Bad Intent,0,0
6297127102,Bad Intent,0,0
6297128899,Bad Intent,0,0
6297133740,Bad Intent,0,0
6297149301,Bad Intent,0,0
6297168324,Bad Intent,0,0
6297168356,Bad Intent,0,0
6297172890,Bad Intent,0,0
6297178887,Bad Intent,0,0
6297191499,Bad Intent,0,0
6297193330,Bad Intent,0,0
6297200889,Bad Intent,0,0
6297202939,Bad Intent,0,0
6297203327,Bad Intent,0,0
6297206449,Bad Intent,0,0
6297208170,Bad Intent,0,0
6297223938,Bad Intent,0,0
6297226301,Bad Intent,0,0
6297264173,Bad Intent,0,0
6297280044,Bad Intent,0,0
6297282497,Bad Intent,0,0
6297288246,Bad Intent,0,0
6297291179,Bad Intent,0,0
6297309391,Bad Intent,0,0
6297366208,Bad Intent,0,0
6297373891,Bad Intent,0,0
6297378709,Bad Intent,0,0
6297402697,Bad Intent,0,0
6297426406,Bad Intent,0,0
6297475563,Bad Intent,0,0
6297479353,Bad Intent,0,0
6297510865,Bad Intent,0,0
6297520072,Bad Intent,0,0
6297529791,Bad Intent,0,0
6297531420,Bad Intent,0,0
6297538182,Bad Intent,0,0
6297588793,Bad Intent,0,0
6297624448,Bad Intent,0,0
6297648678,Bad Intent,0,0
6297689071,Bad Intent,0,0
6297084394,Bad Intent,0,0
6297084863,Bad Intent,0,0
6297085084,Bad Intent,0,0
6297085330,Bad Intent,0,0
6297087991,Bad Intent,0,0
6297090204,Bad Intent,0,0
6297090562,Bad Intent,0,0
6297092200,Bad Intent,0,0
6297092347,Bad Intent,0,0
6297092458,Bad Intent,0,0
6297093379,Bad Intent,0,0
6297093949,Bad Intent,0,0
6297094742,Bad Intent,0,0
6297095408,Bad Intent,0,0
6297095921,Bad Intent,0,0
6297096535,Bad Intent,0,0
6297102036,Bad Intent,0,0
6297102182,Bad Intent,0,0
6297104605,Bad Intent,0,0
6297106096,Bad Intent,0,0
6297106102,Bad Intent,0,0
6297106542,Bad Intent,0,0
6297114236,Bad Intent,0,0
6297115726,Bad Intent,0,0
6297118264,Bad Intent,0,0
6297119394,Bad Intent,0,0
6297119672,Bad Intent,0,0
6297123538,Bad Intent,0,0
6297125861,Bad Intent,0,0
6297127371,Bad Intent,0,0
6297128451,Bad Intent,0,0
6297130748,Bad Intent,0,0
6297131849,Bad Intent,0,0
6297134390,Bad Intent,0,0
6297135218,Bad Intent,0,0
6297136368,Bad Intent,0,0
6297137719,Bad Intent,0,0
6297143131,Bad Intent,0,0
6297143573,Bad Intent,0,0
6297144359,Bad Intent,0,0
6297147095,Bad Intent,0,0
6297147723,Bad Intent,0,0
6297153605,Bad Intent,0,0
6297162712,Bad Intent,0,0
6297164295,Bad Intent,0,0
6297164684,Bad Intent,0,0
6297173237,Bad Intent,0,0
6297182938,Bad Intent,0,0
6297183440,Bad Intent,0,0
6297183511,Bad Intent,0,0
6297186867,Bad Intent,0,0
6297188506,Bad Intent,0,0
6297192335,Bad Intent,0,0
6297194482,Bad Intent,0,0
6297199671,Bad Intent,0,0
6297199847,Bad Intent,0,0
6297200501,Bad Intent,0,0
6297200628,Bad Intent,0,0
6297200635,Bad Intent,0,0
6297202377,Bad Intent,0,0
6297202950,Bad Intent,0,0
6297204378,Bad Intent,0,0
6297214605,Bad Intent,0,0
6297218301,Bad Intent,0,0
6297250553,Bad Intent,0,0
6297268319,Bad Intent,0,0
6297273339,Bad Intent,0,0
6297276868,Bad Intent,0,0
6297286332,Bad Intent,0,0
6297305259,Bad Intent,0,0
6297348086,Bad Intent,0,0
6297353021,Bad Intent,0,0
6297357432,Bad Intent,0,0
6297358181,Bad Intent,0,0
6297358630,Bad Intent,0,0
6297384573,Bad Intent,0,0
6297388125,Bad Intent,0,0
6297399576,Bad Intent,0,0
6297402305,Bad Intent,0,0
6297446232,Bad Intent,0,0
6297459273,Bad Intent,0,0
6297480451,Bad Intent,0,0
6297481285,Bad Intent,0,0
6297503428,Bad Intent,0,0
6297538474,Bad Intent,0,0
6297540267,Bad Intent,0,0
6297568973,Bad Intent,0,0
6297634747,Bad Intent,0,0
6297657007,Bad Intent,0,0
6297679841,Bad Intent,0,0
6297085434,Bad Intent,0,0
6297085888,Bad Intent,0,0
6297087370,Bad Intent,0,0
6297087586,Bad Intent,0,0
6297087596,Bad Intent,0,0
6297088535,Bad Intent,0,0
6297089491,Bad Intent,0,0
6297090036,Bad Intent,0,0
6297092146,Bad Intent,0,0
6297093732,Bad Intent,0,0
6297094527,Bad Intent,0,0
6297095030,Bad Intent,0,0
6297095488,Bad Intent,0,0
6297095762,Bad Intent,0,0
6297097737,Bad Intent,0,0
6297097891,Bad Intent,0,0
6297098147,Bad Intent,0,0
6297098542,Bad Intent,0,0
6297099345,Bad Intent,0,0
6297103562,Bad Intent,0,0
6297104180,Bad Intent,0,0
6297107145,Bad Intent,0,0
6297107244,Bad Intent,0,0
6297107994,Bad Intent,0,0
6297108103,Bad Intent,0,0
6297109495,Bad Intent,0,0
6297111367,Bad Intent,0,0
6297112355,Bad Intent,0,0
6297113413,Bad Intent,0,0
6297113691,Bad Intent,0,0
6297113899,Bad Intent,0,0
6297115532,Bad Intent,0,0
6297116194,Bad Intent,0,0
6297117730,Bad Intent,0,0
6297117940,Bad Intent,0,0
6297117960,Bad Intent,0,0
6297119550,Bad Intent,0,0
6297122963,Bad Intent,0,0
6297123125,Bad Intent,0,0
6297123583,Bad Intent,0,0
6297128816,Bad Intent,0,0
6297132428,Bad Intent,0,0
6297134747,Bad Intent,0,0
6297135288,Bad Intent,0,0
6297137613,Bad Intent,0,0
6297142129,Bad Intent,0,1
6297145065,Bad Intent,0,0
6297147521,Bad Intent,0,0
6297153365,Bad Intent,0,0
6297155132,Bad Intent,0,0
6297155426,Bad Intent,0,0
6297156874,Bad Intent,0,0
6297161815,Bad Intent,0,0
6297162736,Bad Intent,0,0
6297163812,Bad Intent,0,0
6297166684,Bad Intent,0,0
6297172639,Bad Intent,0,0
6297183415,Bad Intent,0,0
6297187097,Bad Intent,0,0
6297191259,Bad Intent,0,0
6297192905,Bad Intent,0,0
6297195431,Bad Intent,0,0
6297199984,Bad Intent,0,0
6297200751,Bad Intent,0,0
6297202360,Bad Intent,0,0
6297203289,Bad Intent,0,0
6297220574,Bad Intent,0,0
6297223279,Bad Intent,0,0
6297235496,Bad Intent,0,0
6297240392,Bad Intent,0,0
6297252813,Bad Intent,0,0
6297265963,Bad Intent,0,0
6297286920,Bad Intent,0,0
6297321790,Bad Intent,0,0
6297325727,Bad Intent,0,0
6297339557,Bad Intent,0,0
6297359889,Bad Intent,0,0
6297362319,Bad Intent,0,0
6297402285,Bad Intent,0,0
6297421188,Bad Intent,0,0
6297425142,Bad Intent,0,0
6297431668,Bad Intent,0,0
6297453769,Bad Intent,0,0
6297456913,Bad Intent,0,0
6297457789,Bad Intent,0,0
6297483296,Bad Intent,0,0
6297488926,Bad Intent,0,0
6297529887,Bad Intent,0,0
6297550923,Bad Intent,0,0
6297596917,Bad Intent,0,0
6297604728,Bad Intent,0,0
6297617486,Bad Intent,0,0
6297629947,Bad Intent,0,0
6297644692,Bad Intent,0,0
6297649986,Bad Intent,0,0
6297656168,Bad Intent,0,0
6297658171,Bad Intent,0,0
6297669706,Bad Intent,0,0
6297681000,Bad Intent,0,0
6297682697,Bad Intent,0,0
6297085202,Status Quo,0,0
6297086071,Status Quo,0,0
6297086289,Status Quo,0,0
6297089103,Status Quo,0,0
6297089937,Status Quo,0,0
6297090064,Status Quo,0,0
6297090433,Status Quo,0,0
6297092996,Status Quo,0,0
6297094841,Status Quo,0,0
6297097818,Status Quo,0,0
6297098747,Status Quo,0,0
6297099941,Status Quo,0,0
6297101782,Status Quo,0,0
6297103396,Status Quo,0,0
6297104484,Status Quo,0,0
6297104647,Status Quo,0,0
6297111301,Status Quo,0,0
6297118083,Status Quo,0,0
6297118259,Status Quo,0,0
6297118875,Status Quo,0,0
6297121694,Status Quo,0,0
6297122166,Status Quo,0,0
6297122424,Status Quo,0,0
6297122836,Status Quo,0,0
6297123519,Status Quo,0,0
6297124566,Status Quo,0,0
6297125968,Status Quo,0,0
6297127481,Status Quo,0,0
6297128130,Status Quo,0,0
6297129162,Status Quo,0,0
6297130848,Status Quo,0,0
6297132475,Status Quo,0,0
6297132635,Status Quo,0,0
6297133952,Status Quo,0,0
6297145638,Status Quo,0,0
6297148765,Status Quo,0,0
6297148908,Status Quo,0,0
6297150072,Status Quo,0,0
6297150166,Status Quo,0,0
6297154805,Status Quo,0,0
6297159851,Status Quo,0,0
6297163318,Status Quo,0,0
6297176623,Status Quo,0,0
6297200998,Status Quo,0,0
6297203618,Status Quo,0,0
6297223834,Status Quo,0,0
6297278839,Status Quo,0,0
6297296031,Status Quo,0,0
6297334285,Status Quo,0,0
6297339588,Status Quo,0,0
6297357836,Status Quo,0,0
6297372448,Status Quo,0,0
6297372646,Status Quo,0,0
6297399349,Status Quo,0,0
6297420676,Status Quo,0,0
6297421194,Status Quo,0,0
6297484456,Status Quo,0,0
6297485664,Status Quo,0,0
6297514751,Status Quo,0,0
6297584897,Status Quo,0,0
6297619082,Status Quo,0,0
6297683884,Status Quo,0,0
6297685720,Status Quo,0,0
6297084303,Status Quo,0,0
6297086594,Status Quo,0,0
6297086682,Status Quo,0,0
6297086706,Status Quo,0,0
6297087455,Status Quo,0,0
6297088074,Status Quo,0,0
6297088597,Status Quo,0,0
6297088777,Status Quo,0,0
6297089279,Status Quo,0,0
6297089454,Status Quo,0,0
6297092291,Status Quo,0,0
6297093305,Status Quo,0,0
6297096338,Status Quo,0,0
6297096511,Status Quo,0,0
6297097289,Status Quo,0,0
6297097390,Status Quo,0,0
6297097749,Status Quo,0,0
6297097925,Status Quo,0,0
6297098201,Status Quo,0,0
6297100231,Status Quo,0,0
6297100338,Status Quo,0,0
6297101036,Status Quo,0,0
6297101413,Status Quo,0,0
6297101468,Status Quo,0,0
6297103571,Status Quo,0,0
6297103585,Status Quo,0,0
6297104236,Status Quo,0,0
6297104943,Status Quo,0,0
6297105654,Status Quo,0,0
6297105706,Status Quo,0,0
6297105787,Status Quo,0,0
6297106497,Status Quo,0,0
6297109936,Status Quo,0,0
6297113320,Status Quo,0,0
6297114341,Status Quo,0,0
6297115429,Status Quo,0,0
6297118662,Status Quo,0,0
6297122262,Status Quo,0,0
6297125806,Status Quo,0,0
6297126225,Status Quo,0,0
6297127102,Status Quo,0,0
6297128899,Status Quo,0,0
6297133740,Status Quo,0,0
6297149301,Status Quo,0,0
6297168324,Status Quo,0,0
6297168356,Status Quo,0,0
6297172890,Status Quo,0,0
6297178887,Status Quo,1,0
6297191499,Status Quo,0,0
6297193330,Status Quo,0,0
6297200889,Status Quo,0,0
6297202939,Status Quo,0,0
6297203327,Status Quo,0,0
6297206449,Status Quo,0,0
6297208170,Status Quo,0,0
6297223938,Status Quo,0,0
6297226301,Status Quo,0,0
6297264173,Status Quo,0,0
6297280044,Status Quo,0,0
6297282497,Status Quo,0,0
6297288246,Status Quo,0,0
6297291179,Status Quo,0,0
6297309391,Status Quo,0,0
6297366208,Status Quo,0,0
6297373891,Status Quo,0,0
6297378709,Status Quo,0,0
6297402697,Status Quo,0,0
6297426406,Status Quo,0,0
6297475563,Status Quo,0,0
6297479353,Status Quo,0,0
6297510865,Status Quo,0,0
6297520072,Status Quo,0,0
6297529791,Status Quo,0,0
6297531420,Status Quo,0,0
6297538182,Status Quo,0,0
6297588793,Status Quo,0,0
6297624448,Status Quo,0,0
6297648678,Status Quo,0,0
6297689071,Status Quo,0,0
6297084394,Status Quo,0,0
6297084863,Status Quo,0,0
6297085084,Status Quo,0,0
6297085330,Status Quo,0,0
6297087991,Status Quo,0,0
6297090204,Status Quo,0,0
6297090562,Status Quo,0,0
6297092200,Status Quo,0,0
6297092347,Status Quo,0,0
6297092458,Status Quo,0,0
6297093379,Status Quo,0,0
6297093949,Status Quo,0,0
6297094742,Status Quo,0,0
6297095408,Status Quo,0,0
6297095921,Status Quo,0,0
6297096535,Status Quo,0,0
6297102036,Status Quo,0,0
6297102182,Status Quo,0,0
6297104605,Status Quo,0,0
6297106096,Status Quo,0,0
6297106102,Status Quo,0,0
6297106542,Status Quo,0,0
6297114236,Status Quo,0,0
6297115726,Status Quo,0,0
6297118264,Status Quo,0,0
6297119394,Status Quo,0,0
6297119672,Status Quo,0,0
6297123538,Status Quo,0,0
6297125861,Status Quo,0,0
6297127371,Status Quo,0,0
6297128451,Status Quo,0,0
6297130748,Status Quo,0,0
6297131849,Status Quo,0,0
6297134390,Status Quo,0,0
6297135218,Status Quo,0,0
6297136368,Status Quo,0,0
6297137719,Status Quo,0,0
6297143131,Status Quo,0,0
6297143573,Status Quo,0,0
6297144359,Status Quo,0,0
6297147095,Status Quo,0,0
6297147723,Status Quo,0,0
6297153605,Status Quo,0,0
6297162712,Status Quo,0,0
6297164295,Status Quo,0,0
6297164684,Status Quo,0,0
6297173237,Status Quo,0,0
6297182938,Status Quo,0,0
